Title,Link,Published Date
French ready to offer Non-Nuclear tech for India’s Project 75 Alpha,https://idrw.org/french-ready-to-offer-non-nuclear-tech-for-indias-project-75-alpha/,"January 23, 2023"
India will be the priority customer for S500: Russia,https://idrw.org/india-will-be-the-priority-customer-for-s500-russia/,"January 23, 2023"
"OPINION : Brazil proved Scorpène-class design can be enlarged, Why India is not following it?",https://idrw.org/opinion-brazil-proved-scorpene-class-design-can-be-enlarged-why-india-is-not-following-it/,"January 23, 2023"
Egypt shows interest in Indian Air Defence Systems,https://idrw.org/egypt-shows-interest-in-indian-air-defence-systems/,"January 22, 2023"
Nashik Division to start HTT-40 Production from next year,https://idrw.org/nashik-division-to-start-htt-40-production-from-next-year/,"January 22, 2023"
MoD considering procurement of Electric Adv Bikes for Border Patrolling,https://idrw.org/mod-considering-procurement-of-electric-adv-bikes-for-border-patrolling/,"January 22, 2023"
No Candidates for IAF’s AWACS Lease Plans,https://idrw.org/no-candidates-for-iafs-awacs-lease-plans/,"January 21, 2023"
"Indian Army to get all 6 Apache next year, more 11 planned",https://idrw.org/indian-army-to-get-all-6-apache-next-year-more-11-planned/,"January 21, 2023"
OPINION : Airbus / Boeing won’t open final assembly unless there is a local competition,https://idrw.org/opinion-airbus-boeing-wont-open-final-assembly-unless-there-is-a-local-competition/,"January 21, 2023"
Tejas MkII to get Weapons Integrated in Multiple Phases,https://idrw.org/tejas-mkii-to-get-weapons-in-multiple-phases/,"January 20, 2023"
Indian Army issues RFI for Drone Jammer (Veh Based),https://idrw.org/indian-army-issues-rfi-for-drone-jammer-veh-based/,"January 20, 2023"
OPINION : Why India remains a novice in the UAVs Space,https://idrw.org/opinion-why-india-remains-a-novice-in-the-uavs-space/,"January 20, 2023"
HAL to commence deliveries with 4 LRIP LUH,https://idrw.org/hal-to-commence-deliveries-with-4-lrip-luh/,"January 19, 2023"
MRFA: RFP to be more specific to cut down on scrutiny,https://idrw.org/mrfa-rfp-to-be-more-specific-to-cut-down-on-scrutiny/,"January 19, 2023"
Egypt overlooks India’s LCA-Tejas offer goes for Korean T-50 LIFT,https://idrw.org/egypt-overlooks-indias-lca-tejas-offer-goes-for-korean-t-50-lift/,"January 19, 2023"
India to bet high on EMP to take out Swarm Drones,https://idrw.org/india-to-bet-high-on-emp-to-take-out-swarm-drones/,"January 18, 2023"
AMCA Pilots to get Battlefield Management Tablet,https://idrw.org/amca-pilots-to-get-battlefield-management-tablet/,"January 18, 2023"
IAF’s C-17 fleet to get minor updates,https://idrw.org/iafs-c-17-fleet-to-get-minor-updates/,"January 18, 2023"
Embraer offers its A-29 Super Tuscano to Indian Armed Forces,https://idrw.org/embraer-offers-its-a-29-super-tuscano-to-indian-armed-forces/,"January 17, 2023"
HAL has plans for India’s tiltrotor aircraft programme.,https://idrw.org/hal-has-plans-for-indias-tiltrotor-aircraft-programme/,"January 17, 2023"
Talks held with India on sale of C-390 military transport aircraft: Embraer,https://idrw.org/talks-held-with-india-on-sale-of-c-390-military-transport-aircraft-embraer/,"January 17, 2023"
Conference Brochure reveals DRDO’s HSTDV Final Configuration,https://idrw.org/conference-brochure-reveals-drdos-hstdv-final-configuration/,"January 16, 2023"
"KAI seeks partner for its MC-X transport aircraft program, India to be approached",https://idrw.org/kai-seeks-partner-of-its-mc-x-transport-aircraft-program-india-to-be-approached/,"January 16, 2023"
Conference Brochure showcases DRDO’s upcoming STAR (Supersonic TARget),https://idrw.org/conference-brochure-showcases-drdos-upcoming-star-supersonic-target/,"January 16, 2023"
Egypt- India in talks for sale of Pralay TBM,https://idrw.org/egypt-india-in-talks-for-sale-of-pralay-tbm/,"January 15, 2023"
India to start getting fresh F404-GE-IN20 engines,https://idrw.org/india-to-start-getting-fresh-f404-ge-in20-engines/,"January 15, 2023"
India to start testing 100+ kilowatt laser air defence system,https://idrw.org/india-to-start-testing-100-kilowatt-laser-air-defence-system/,"January 15, 2023"
Skylark 3 with ISTAR capabilities on offer to Indian Armed Forces,https://idrw.org/skylark-3-with-istar-capabilities-on-offer-to-indian-armed-forces/,"January 15, 2023"
BAE Systems offers an upgraded M777 155mm/ 52-Calibre gun to Indian Army,https://idrw.org/bae-systems-offers-an-upgraded-m777-155mm-52-calibre-gun-to-indian-army/,"January 14, 2023"
GE officials coming to India for engine deal,https://idrw.org/ge-officials-coming-to-india-for-engine-deal/,"January 14, 2023"
Indian Army looking at Hydrogen ICE Engines for Future Military Trucks,https://idrw.org/indian-army-looking-at-hydrogen-ice-engines-for-future-military-trucks/,"January 14, 2023"
Armenia considering Indian MR-SAM Air Defence System,https://idrw.org/armenia-considering-indian-mr-sam-air-defence-system/,"January 13, 2023"
NGD will be the first to get Sea-based Ballistic Missile Defense (BMD),https://idrw.org/ngd-will-be-the-first-to-get-sea-based-ballistic-missile-defense-bmd/,"January 13, 2023"
IAF to get the first batch of Tejas Mk1 Trainers,https://idrw.org/iaf-to-get-the-first-batch-of-tejas-mk1-trainers/,"January 13, 2023"
India providing Weapons to Armenia is unfriendly step : Azerbaijan president,https://idrw.org/india-providing-weapons-to-armenia-is-unfriendly-step-azerbaijan-president/,"January 13, 2023"
India might revive Super Kalvari Submarine Program,https://idrw.org/india-might-revive-super-kalvari-submarine-program/,"January 12, 2023"
Navy Plans to Arm Warships with SMART Hybrid Missile system,https://idrw.org/navy-plans-to-arm-warships-with-smart-hybrid-missile-system/,"January 12, 2023"
"INS Arihant, India’s first Nuclear submarine in Dry docks likely carrying out ROH",https://idrw.org/ins-arihant-indias-first-nuclear-submarine-in-dry-docks-likely-carrying-out-roh/,"January 12, 2023"
Indian INS Sindhuratna submarine stuck in Russia,https://idrw.org/indian-ins-sindhuratna-submarine-stuck-in-russia/,"January 12, 2023"
NASM-MR: India will work on four variants of Next-Gen anti-ship missile.,https://idrw.org/nasm-mr-india-will-work-on-four-variants-of-next-gen-anti-ship-missile/,"January 11, 2023"
"After 47 years , Why Japanese are flocking to see Indian Su-30MKI in the country",https://idrw.org/after-47-years-why-japanese-are-flocking-to-see-indian-su-30mki-in-the-country/,"January 11, 2023"
Malaysia to clear expensive FA-50 over JF-17 and LCA-Tejas,https://idrw.org/malaysia-to-clear-expensive-fa-50-over-jf-17-and-lca-tejas/,"January 11, 2023"
Indian Navy has issued RFI for a new indigenous Waterjet fast attack craft (NWJFAC),https://idrw.org/indian-navy-has-issued-rfi-for-a-new-indigenous-waterjet-fast-attack-craft-nwjfac/,"January 11, 2023"
India is developing new Stealth unmanned fighter jet.,https://idrw.org/india-is-developing-new-stealth-unmanned-fighter-jet/,"January 10, 2023"
NLCA to be modified as testbed for Carrier Manned-Unmanned Teaming (MUM-T) Program,https://idrw.org/nlca-to-be-modified-as-testbed-for-carrier-manned-unmanned-teaming-mum-t-program/,"January 10, 2023"
ADA pitches to make Stealth Wing Flying Testbed (SWiFT) as full-fledged Program,https://idrw.org/ada-pitches-to-make-stealth-wing-flying-testbed-swift-as-full-fledged-program/,"January 10, 2023"
"TEDBF : 14000cr program set to take off , Navy will buy 60 jets",https://idrw.org/tedbf-14000cr-program-set-to-take-off-navy-will-buy-60-jets/,"January 9, 2023"
AMCA Engine: India’s Trilateral discussions going circles,https://idrw.org/amca-engine-indias-trilateral-discussions-going-circles/,"January 9, 2023"
MQ-9: Navy trying to build consensus with reduced numbers,https://idrw.org/mq-9-navy-trying-to-build-consensus-with-reduced-numbers/,"January 9, 2023"
Surveillance radar developed for Naval-Light Utility Helicopters (LUH),https://idrw.org/surveillance-radar-developed-for-naval-light-utility-helicopters-luh/,"January 9, 2023"
Indian Navy Plans to shift away from Ukrainian gas turbine engines,https://idrw.org/indian-navy-plans-to-shift-away-from-ukrainian-gas-turbine-engines/,"January 8, 2023"
DRDO develops Drone with guns attached,https://idrw.org/drdo-develops-drone-with-guns-attached/,"January 8, 2023"
India postpones Third NOTAM for this Month,https://idrw.org/india-postpones-third-notam-for-this-month/,"January 8, 2023"
OPINION : India should have joined the Tempest programme for the AMCA engine,https://idrw.org/opinion-india-should-have-joined-the-tempest-programme-for-the-amca-engine/,"January 8, 2023"
ZMotion to supply Army and Air Force Trinetra Loitering munition,https://idrw.org/zmotion-to-supply-army-and-air-force-trinetra-loitering-munition/,"January 7, 2023"
DRDO finetuning low-recoil system for MPATGM,https://idrw.org/drdo-finetuning-low-recoil-system-for-mpatgm/,"January 7, 2023"
DRDO Plans more High Altitude trials of HELINA ATGM,https://idrw.org/drdo-plans-more-high-altitude-trials-of-helina-atgm/,"January 7, 2023"
India to start testing fighter-launched Kamikaze drones,https://idrw.org/india-to-start-testing-fighter-launched-kamazake-drones/,"January 6, 2023"
India issues Third NOTAM for 2023,https://idrw.org/india-issues-third-notam-for-2023/,"January 6, 2023"
DRDO to develop Desi Aircraft Arrester Gears for IAF,https://idrw.org/drdo-to-develop-desi-aircraft-arrester-gears-for-iaf/,"January 5, 2023"
Rafale M deal with India by March: French Media,https://idrw.org/rafale-m-deal-with-india-by-march-french-media/,"January 5, 2023"
India issues Second NOTAM for 2023,https://idrw.org/india-issues-second-notam-for-2023/,"January 5, 2023"
BEL and Toshiba join hands in developing lithium-ion for Defence applications,https://idrw.org/bel-and-toshiba-join-hands-in-developing-lithium-ion-for-defence-applications/,"January 5, 2023"
Argentinian team to be in India soon for Tejas Evaluation,https://idrw.org/argentinian-team-to-be-in-india-soon-for-tejas-evaluation/,"January 4, 2023"
Indian Navy issues RFP for Leasing of Tanker,https://idrw.org/indian-navy-issues-rfp-for-leasing-of-tanker/,"January 4, 2023"
Indian Army issues RFP for Logistics Rough Terrain Vehicle,https://idrw.org/indian-army-issues-rfp-for-logistics-rough-terrain-vehicle/,"January 4, 2023"
Armenia keen on India’s expertise for its Su-30SM fleet,https://idrw.org/armenia-keen-on-indias-expertise-for-its-su-30sm-fleet/,"January 3, 2023"
"After the Marines, Philippine Navy eyes Brahmos",https://idrw.org/after-the-marines-philippine-navy-eyes-brahmos/,"January 3, 2023"
OPINION : AL-31FP: Can India make this engine its own?,https://idrw.org/opinion-al-31fp-india-can-make-this-engine-its-own/,"January 3, 2023"
Tejas Mk1A weapons suite to be expanded.,https://idrw.org/tejas-mk1a-weaponry-will-be-expanded/,"January 2, 2023"
OPINION : Uttam Mk3: India’s Su-30MKI will see further and faster,https://idrw.org/opinion-uttam-mk3-indias-su-30mki-will-see-further-and-faster/,"January 2, 2023"
DRDO might give ToT of TAPAS BH-201 to the private sector,https://idrw.org/drdo-might-give-tot-of-tapas-bh-201-to-the-private-sector/,"January 1, 2023"
2022: IAF had a good year in terms of Air Safety but lost two pilots,https://idrw.org/2022-iaf-had-a-good-year-in-terms-of-air-safety-but-lost-two-pilots/,"January 1, 2023"
OPINION : Can India ignore the predicted rise in Chinese Nuclear arsenal?,https://idrw.org/opinion-can-india-ignore-the-predicted-rise-chinese-nuclear-arsenal/,"January 1, 2023"
Indian Unmanned Strike Air Vehicle (IUSAV) likely be ready in 2026,https://idrw.org/indian-unmanned-strike-air-vehicle-iusav-likely-be-ready-in-2026/,"December 31, 2022"
Garuda Aerospace shares more information on its Vajra Stealth Drone,https://idrw.org/garuda-aerospace-shares-more-information-on-its-vajra-stealth-drone/,"December 31, 2022"
OPINION : Indian Defence Export Policies need a makeover,https://idrw.org/opinion-indian-defence-export-policies-need-a-makeover/,"December 31, 2022"
India’s Top 5 Upcoming Weapons systems Due in 2023,https://idrw.org/indias-top-5-upcoming-weapons-systems-due-in-2023/,"December 30, 2022"
India’s Top 5 Upcoming Missiles Due in 2023,https://idrw.org/indias-top-5-upcoming-missiles-due-in-2023/,"December 30, 2022"
"Indian Army issues AoN for Hand Held Radio Sets (HHRS), Base Stations and Repeaters",https://idrw.org/indian-army-issues-aon-for-hand-held-radio-sets-hhrs-base-stations-and-repeaters/,"December 30, 2022"
Indian AEW&C MkII to get DIRCM,https://idrw.org/indian-aewc-mkii-to-get-dircm/,"December 29, 2022"
Unmanned Naval-LCA? Possible Says HAL Test Pilot,https://idrw.org/unmanned-naval-lca-possible-says-hal-test-pilot/,"December 29, 2022"
Indian Army issues RFI for Tactical Load Hauler,https://idrw.org/indian-army-issues-rfi-for-tactical-load-hauler/,"December 29, 2022"
L&T to develop HALE UAVs that have an endurance of 72 hours,https://idrw.org/lt-to-develop-hale-uavs-that-have-an-endurance-of-72-hours/,"December 28, 2022"
Japan plans to jointly develop Maritime drones with India,https://idrw.org/japan-plans-to-jointly-develop-maritime-drones-with-india/,"December 28, 2022"
Indian Rocket force minus Nuclear Missiles,https://idrw.org/indian-rocket-force-minus-nuclear-missiles/,"December 28, 2022"
India plans to prolong life of components used on AL-31F engines locally,https://idrw.org/india-plans-to-prolong-life-of-components-used-on-al-31f-engines-locally/,"December 27, 2022"
BEL-JSR to develop Miniature Ground Launch Decoy (MGLD),https://idrw.org/bel-jsr-to-develop-miniature-ground-launch-decoy-mgld/,"December 27, 2022"
India issues first NOTAM for 2023,https://idrw.org/india-issues-first-notam-for-2023/,"December 27, 2022"
"Submarine India seeks doesn’t exist, but can develop one jointly: Rubin Design Bureau",https://idrw.org/submarine-india-seeks-doesnt-exist-but-can-develop-one-jointly-rubin-design-bureau/,"December 26, 2022"
Maheshvarastra-1 Multi Barrel Guided Rocket will replace Russian SMERCH in Indian Army: Solar Group,https://idrw.org/maheshvarastra-1-multi-barrel-guided-rocket-will-replace-russian-smerch-in-indian-army-solar-group/,"December 26, 2022"
Bharat Electronics developing 80mm Rockets for Gunships,https://idrw.org/bharat-electronics-developing-80mm-rockets-for-gunships/,"December 26, 2022"
OPINION : IAF cant wish a Secret Santa to iron out its ‘critical deficiencies’,https://idrw.org/opinion-iaf-cant-wish-a-secret-santa-to-iron-out-its-critical-deficiencies/,"December 26, 2022"
Tejas Mk1 seen with WAD Advanced cockpit,https://idrw.org/tejas-mk1-seen-with-wad-advanced-cockpit/,"December 25, 2022"
Astra Mk1 with Upgraded Seeker to go into production,https://idrw.org/astra-mk1-with-upgraded-seeker-to-go-into-production/,"December 25, 2022"
Indian Navy to upgrade Kalvari class submarines with Li-Ion batteries,https://idrw.org/indian-navy-to-upgrade-kalvari-class-submarines-with-li-ion-batteries/,"December 25, 2022"
India eyes local production of Scalp Stealth Cruise missile,https://idrw.org/india-eyes-local-production-of-scalp-stealth-cruise-missile/,"December 24, 2022"
Tata Plans to work on more aircraft programs,https://idrw.org/tata-plans-to-work-on-more-aircraft-programs/,"December 24, 2022"
Indian Navy issues RFP for DSRV and MOSHIP,https://idrw.org/indian-navy-issues-rfp-for-dsrv-and-moship/,"December 24, 2022"
"After IAF clears CDR, CCS Approval next for the 5th Gen AMCA Program",https://idrw.org/after-iaf-clears-cdr-ccs-approval-next-for-the-5th-gen-amca-program/,"December 23, 2022"
